organo_id,offset_x_m,D_absorbida_GCR_Gy_dia,D_equivalente_GCR_Sv_dia,D_absorbida_SEP_Gy_evento,D_equivalente_SEP_Sv_evento
72,3.0,0.03394132138846169,0.36796824740028455,25.841015145343817,51.682030290687635
72,4.0,0.05192259257996735,0.4016011421487334,0.0,0.0
73,2.0,0.04166375924089667,0.378929644257452,44.93875293498985,89.8775058699797
73,3.0,0.02851539137882042,0.3376087079738777,44.649938812623525,89.29987762524705
73,4.0,0.03960279096101314,0.3871729041362469,10.156860494267379,20.313720988534758
74,2.0,0.05516686274809181,0.4631647896717674,10.391863638760661,20.783727277521322
74,3.0,0.06085336019123728,0.5347609597584944,1.4353655719594574,2.8707311439189147
74,4.0,0.06297060747654397,0.4745276137698716,15.681037083202929,31.362074166405858
75,2.0,0.04722936217552798,0.3648516812754742,0.0,0.0
75,3.0,0.050960686272075395,0.4038223401440422,0.0,0.0
75,4.0,0.06529372579813301,0.4306245188979776,3.290450184917636,6.580900369835272
76,2.0,0.051265056255536776,0.3529714237343754,21.929784746289428,43.859569492578856
76,3.0,0.06737918219580344,0.636862716458154,0.0,0.0
76,4.0,0.1605654073881771,0.5719688615697262,0.0,0.0
77,2.0,0.05421235796402048,0.3199427771532672,49.246595049783316,98.49319009956663
77,3.0,0.05494365851409781,0.3386352293583037,0.0,0.0
77,4.0,0.1634309097521044,0.5198182948905885,0.0,0.0
78,2.0,0.05650924904443563,0.5825214293462649,132.66129489916443,265.32258979832886
78,3.0,0.04638596285512756,0.5064288562887034,0.0,0.0
78,4.0,0.05237926036822754,0.6615149609102858,0.0,0.0
79,2.0,0.058818360094614996,0.6471373962158989,91.79030939800448,183.58061879600896
79,3.0,0.05270340587948704,0.6097348412852663,0.0,0.0
79,4.0,0.0667481933483771,0.8415411443442649,0.0,0.0
80,2.0,0.04794128515510164,0.469467958971267,12.742619588903521,25.485239177807042
80,3.0,0.04619231109637419,0.591793328965021,0.0,0.0
80,4.0,0.04458672618248561,0.4958418276448911,0.0,0.0
81,2.0,0.04316980702924589,0.5454667940473287,90.72353036297751,181.44706072595503
81,3.0,0.04839946755776866,0.6586958830645566,0.0,0.0
81,4.0,0.05110494912713731,0.588743492054986,0.0,0.0
82,2.0,0.04875652261576809,0.42260218398721316,0.0,0.0
82,3.0,0.045772020106816705,0.49459481469925604,0.0,0.0
82,4.0,0.0592326059857257,0.4721878574482316,0.0,0.0
83,2.0,0.04018529906723078,0.4566701521392812,0.0,0.0
83,3.0,0.04762245305396683,0.42496188398246715,0.0,0.0
83,4.0,0.06009902430712184,0.5569140574873082,0.0,0.0
84,2.0,0.08864649245585553,0.9742248657411869,0.0,0.0
84,3.0,0.10809742595277537,1.0157031885818544,0.0,0.0
84,4.0,0.08988106293939178,0.8816263133750588,0.0,0.0
85,2.0,0.08073997660438952,0.7969749157681342,0.0,0.0
85,3.0,0.09701260932798961,0.776890683450291,0.0,0.0
85,4.0,0.0866543904438095,0.7922584266738169,0.0,0.0
86,2.0,0.218872392061147,2.282512024907849,0.0,0.0
86,3.0,0.1679847114311454,1.8328485369269947,0.0,0.0
86,4.0,0.16176185601715884,1.5551015227925862,0.0,0.0
87,2.0,0.02791101769135423,0.3043223206262668,3.174573260717754,6.349146521435508
87,3.0,0.0967230944605573,0.40097846218678285,7.065912698551018,14.131825397102036
87,4.0,0.02220386719993834,0.2416369387909664,3.7818184002487416,7.563636800497483
88,2.0,0.029624107095840884,0.34777810194020925,28.059318370269192,56.118636740538385
