organo_id,offset_x_m,D_absorbida_GCR_Gy_dia,D_equivalente_GCR_Sv_dia,D_absorbida_SEP_Gy_evento,D_equivalente_SEP_Sv_evento
88,0.0,89.93727620197377,631.5862834169434,0.0,0.0
88,1.0,0.03141130660786243,0.3082050527576576,0.0,0.0
89,0.0,119.67562774761763,650.4192455884449,0.0,0.0
89,1.0,0.035685368664330405,0.3070023094189604,0.0,0.0
90,0.0,144.05505636006512,713.468680752939,0.0,0.0
90,1.0,0.035564766323275813,0.33890031799649634,0.0,0.0
91,0.0,179.8570500715202,640.4245535654586,0.0,0.0
91,1.0,0.03204074691529086,0.2965511074963586,0.0,0.0
92,0.0,126.28584769411543,610.4367960039024,0.0,0.0
92,1.0,0.05507855150478534,0.32035831594321657,0.0,0.0
93,0.0,109.17349201686443,627.9799935591753,0.0,0.0
93,1.0,0.034405462542074605,0.27878215031830267,0.0,0.0
94,0.0,84.04212034588183,566.042242896404,0.0,0.0
94,1.0,0.03426166491802757,0.26338683978183836,0.0,0.0
95,0.0,106.43495735221836,692.8638497134576,0.0,0.0
95,1.0,0.07681664794450362,0.5529887766438961,0.0,0.0
96,0.0,76.38488406522364,539.7314623259019,0.0,0.0
96,1.0,0.043072645021391937,0.24273487452942788,0.0,0.0
97,0.0,69.00572094921961,482.8233116203621,0.0,0.0
97,1.0,0.33229983012393727,1.1194356025966683,0.0,0.0
98,0.0,60.13095484773212,466.3246884968097,0.0,0.0
98,1.0,0.057348562407482956,0.5340329492915047,0.0,0.0
99,0.0,72.48966339339526,444.85063302565436,0.0,0.0
99,1.0,0.1162980164481559,0.9774639761937116,0.0,0.0
100,0.0,41.90717883027338,208.39402699278594,0.0,0.0
100,1.0,0.03993326069569566,0.3988599535038677,0.0,0.0
101,0.0,52.959642060522086,371.8271785630527,0.0,0.0
101,1.0,0.02133820174854742,0.3065156717489651,0.0,0.0
102,0.0,43.36027863975385,194.07291886456952,0.0,0.0
102,1.0,0.030955409004400233,0.15907151181701812,0.0,0.0
103,0.0,117.47838697212948,702.9160207896307,0.0,0.0
103,1.0,0.04805500708433724,0.3714787504610109,0.0,0.0
104,0.0,89.90589533588434,557.9523677558011,0.0,0.0
104,1.0,0.03322970541657857,0.30804467441275973,0.0,0.0
105,0.0,144.63041172834326,637.979617124493,0.0,0.0
105,1.0,0.022214353073085946,0.21650650497041976,0.0,0.0
106,0.0,55.7285369921022,281.72921601427225,0.0,0.0
106,1.0,0.033325327971565295,0.21557969016910758,0.0,0.0
107,0.0,123.74583466221972,688.4030876562558,0.0,0.0
107,1.0,0.0609120709366987,0.42005524008155837,0.0,0.0
108,0.0,92.96895747476275,535.0439848838008,0.0,0.0
108,1.0,0.05815192038578953,0.36617404979958457,0.0,0.0
109,0.0,106.99555125280047,587.5601723378386,0.0,0.0
109,1.0,0.04381402597592344,0.33304192165305346,0.0,0.0
110,0.0,70.79705438641668,343.89375417499554,0.0,0.0
110,1.0,0.031450195965101124,0.29689456597393754,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0
111,1.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0
112,1.0,0.0,0.0,0.0,0.0
113,0.0,135.35165710018347,884.3603990358874,0.0,0.0
113,1.0,0.03814142124041421,0.3357946220174708,0.0,0.0
114,0.0,0.8554636399204789,1.8040230882161032,0.0,0.0
114,1.0,0.010006412371309552,0.11010847150868978,0.0,0.0
115,0.0,294.74894667834263,1507.0291848129605,0.0,0.0
