combo_label,M,organo_id,n_seeds_con_datos,edep_medio_J,s_between_J,se_within_medio_J,ratio_se_within_sobre_s_between,ic95_s_between_low,ic95_s_between_high
GCR_He_min_6,10000,58,3,2.7849099999999996e-09,1.9654167064518412e-10,5.879920462e-11,0.29916915037396813,2.296634018088542e-09,3.2731859819114575e-09
GCR_He_min_6,10000,59,3,8.419936666666667e-11,9.313750076812957e-12,8.38283027e-12,0.9000488740694761,6.106086148806933e-11,1.07337871845264e-10
GCR_He_min_6,10000,60,3,1.6638699999999998e-10,1.8472430619710007e-11,1.7059510386666668e-11,0.9235119480413282,1.2049523481085943e-10,2.1227876518914053e-10
GCR_He_min_6,10000,61,3,3.2946966666666665e-09,3.039658272459807e-10,4.465236088666667e-11,0.14689927907761907,2.5395427480149805e-09,4.0498505853183525e-09
GCR_He_min_6,10000,62,3,5.853306666666667e-11,2.8360170281635005e-11,6.564194743333333e-12,0.23145822744174643,-1.1923187958544488e-11,1.2898932129187781e-10
GCR_He_min_6,10000,63,3,4.1367566666666666e-11,2.3806985440062197e-11,5.016262613333333e-12,0.2107054933923725,-1.777703688706824e-11,1.0051217022040157e-10
GCR_He_min_6,10000,64,3,4.3616399999999997e-11,7.645899883597744e-12,3.4872449633333328e-12,0.45609346400340584,2.4621398782166052e-11,6.261140121783394e-11
GCR_He_min_6,10000,65,3,2.4309033333333336e-11,4.403619281151962e-12,1.8163283633333334e-12,0.41246262389381494,1.336895369825983e-11,3.524911296840684e-11
GCR_He_min_6,10000,66,3,4.93042e-13,1.8754802524420245e-13,1.3126070000000001e-13,0.6998778037203438,2.710927499030896e-14,9.589747250096911e-13
GCR_He_min_6,10000,67,3,1.2022566666666668e-11,1.9171839096271726e-12,1.1015803533333333e-12,0.5745825154288685,7.25963342759789e-12,1.6785499905735445e-11
GCR_He_min_6,10000,69,3,1.41197e-11,6.309599858152655e-12,2.3532745333333333e-12,0.37296731745875444,-1.5554800068377663e-12,2.9794880006837767e-11
GCR_He_min_6,10000,70,3,1.5561499999999998e-10,2.4868495270120383e-11,9.730214180000001e-12,0.39126670408928604,9.383324701694112e-11,2.1739675298305885e-10
GCR_He_min_6,10000,71,3,5.791013333333333e-10,3.138150114850043e-11,1.8473608356666665e-11,0.5886782875442346,5.011390709955828e-10,6.570635956710838e-10
GCR_He_min_6,10000,72,3,1.4492933333333334e-09,1.1842384909017836e-10,4.449445934e-11,0.3757221174775192,1.1550884402619312e-09,1.7434982264047356e-09
GCR_He_min_6,10000,73,3,2.2952500000000003e-09,2.7104829403632116e-10,4.1000358293333335e-11,0.15126587842622313,1.6218743668248115e-09,2.968625633175189e-09
GCR_He_min_6,10000,74,3,1.9445100000000002e-08,5.767237900416439e-10,1.4507783102866667e-10,0.2515551352896175,1.8012323052750717e-08,2.0877876947249287e-08
GCR_He_min_6,10000,75,3,6.655346666666667e-09,3.265312324010266e-10,8.003878532333334e-11,0.2451183145171068,5.844132649802013e-09,7.466560683531321e-09
GCR_He_min_6,10000,76,3,1.9835966666666668e-09,1.7077057484629296e-10,5.0085008430000005e-11,0.2932882815150121,1.5593448027187454e-09,2.407848530614588e-09
GCR_He_min_6,10000,77,3,1.1438833333333333e-09,1.2029283118013866e-10,3.892531415666667e-11,0.3235879792235995,8.450352566451713e-10,1.4427314100214952e-09
GCR_He_min_6,10000,78,3,7.971286666666666e-10,4.922244768734419e-11,2.0424555319999998e-11,0.4149439184685537,6.748434591698193e-10,9.194138741635139e-10
GCR_He_min_6,10000,79,3,1.2273233333333334e-09,3.444632104206968e-11,3.3068011686666664e-11,0.9599867470979072,1.1417470218323604e-09,1.3128996448343063e-09
GCR_He_min_6,10000,80,3,8.052356666666667e-10,5.856055414127613e-11,2.952393284666667e-11,0.5041607491527623,6.597514445129291e-10,9.507198888204044e-10
GCR_He_min_6,10000,81,3,4.87767e-10,5.098809234517408e-11,2.2084665043333334e-11,0.43313377746762477,3.6109533401738463e-10,6.144386659826154e-10
GCR_He_min_6,10000,82,3,1.2527833333333334e-09,1.5566323436615765e-10,3.549497789666667e-11,0.22802415767087222,8.660632125663563e-10,1.6395034541003106e-09
GCR_He_min_6,10000,83,3,3.9263033333333334e-10,2.8805860260254896e-11,2.262941271666667e-11,0.7855836455573512,3.2106683406517013e-10,4.6419383260149655e-10
GCR_He_min_6,10000,84,3,2.87484e-09,7.882303660732708e-11,6.524178719e-11,0.8276994898714087,2.679016918460378e-09,3.070663081539622e-09
GCR_He_min_6,10000,85,3,4.683583333333333e-09,3.58972901809222e-10,7.605331642999999e-11,0.21186367006169987,3.791773237616117e-09,5.57539342905055e-09
GCR_He_min_6,10000,86,3,4.380043333333333e-09,2.4163927274624295e-10,8.133968417e-11,0.33661616030196684,3.7797296554184686e-09,4.9803570112481974e-09
GCR_He_min_6,10000,87,3,2.16791e-09,9.969823518999736e-11,4.556273036e-11,0.45700638805862503,1.9202258650151206e-09,2.415594134984879e-09
GCR_He_min_6,10000,88,3,3.3509866666666665e-09,2.644110138275887e-10,5.904383408666667e-11,0.22330323246355646,2.6941002823133777e-09,4.007873051019955e-09
GCR_He_min_6,10000,89,3,1.2988033333333332e-09,7.534210066976711e-11,4.850576922666667e-11,0.6438069657663635,1.111628073944116e-09,1.4859785927225504e-09
GCR_He_min_6,10000,90,3,4.4585099999999997e-10,1.609004931626998e-11,2.3664378616666668e-11,1.470746183029884,4.058778757097897e-10,4.858241242902102e-10
GCR_He_min_6,10000,91,3,8.922673333333333e-11,1.6417151546274196e-11,9.192121e-12,0.5599096148982138,4.844097647509599e-11,1.3001249019157066e-10
GCR_He_min_6,10000,92,3,1.4204533333333333e-09,7.461277124818071e-11,3.709132766666667e-11,0.4971176790001761,1.2350899748926172e-09,1.6058166917740494e-09
GCR_He_min_6,10000,93,3,5.012006666666667e-10,2.529296938545045e-11,1.959646990666667e-11,0.7747793312848178,4.383643764204493e-10,5.640369569128841e-10
GCR_He_min_6,10000,94,3,9.439923333333334e-11,7.899812339754237e-12,6.4778954266666654e-12,0.8200062416758868,7.477342769910069e-11,1.1402503896756598e-10
GCR_He_min_6,10000,95,3,1.65216e-08,1.677228964691453e-10,1.2541120520500002e-10,0.7477285918924669,1.6104919599891105e-08,1.6938280400108893e-08
GCR_He_min_6,10000,96,3,4.728976666666666e-10,1.4334863875647144e-11,1.9420786593333332e-11,1.354793931899586,4.3728501662928785e-10,5.085103167040453e-10
GCR_He_min_6,10000,97,3,2.7816333333333337e-09,1.6752584347894887e-10,3.3210785367e-11,0.19824275871306526,2.3654424794970493e-09,3.197824187169618e-09
GCR_He_min_6,10000,98,3,4.1174133333333334e-10,2.3969374258276612e-11,1.5377786143333334e-11,0.6415597661262847,3.521933010339039e-10,4.712893656327628e-10
GCR_He_min_6,10000,99,3,3.37836e-09,8.512541101222357e-11,3.77609956e-11,0.4435925201533267,3.1668796889231368e-09,3.589840311076863e-09
GCR_He_min_6,10000,100,3,6.97327e-12,1.7271994452291835e-12,8.8878314e-13,0.5145804918215838,2.6823224248229208e-12,1.1264217575177079e-11
GCR_He_min_6,10000,101,3,2.853456666666667e-11,2.5421400223696064e-12,2.9378660133333336e-12,1.1556664807923756,2.2219031078186874e-11,3.4850102255146466e-11
GCR_He_min_6,10000,102,3,1.4421733333333333e-11,1.2745272626873593e-12,1.6150790333333334e-12,1.2671984983105937,1.1255376557089852e-11,1.7588090109576813e-11
GCR_He_min_6,10000,103,3,2.676633333333333e-09,6.071335959517745e-11,5.189660718666667e-11,0.8547806863711903,2.5258008143353824e-09,2.8274658523312835e-09
GCR_He_min_6,10000,104,3,5.997513333333334e-11,1.1359706785535151e-11,4.915876693333333e-12,0.43274679409797356,3.175377973068277e-11,8.819648693598391e-11
GCR_He_min_6,10000,105,3,2.627956666666667e-10,2.0222180899530444e-11,1.719742762e-11,0.8504239827267751,2.1255693000234447e-10,3.1303440333098897e-10
GCR_He_min_6,10000,106,3,3.708133333333333e-09,3.110388736690857e-10,5.411141721e-11,0.17396994970978819,2.935407575203485e-09,4.48085909146318e-09
GCR_He_min_6,10000,107,3,3.77856e-07,4.388181058251821e-09,6.53359997398e-10,0.14889084764845317,3.6695427413194595e-07,3.887577258680541e-07
GCR_He_min_6,10000,108,3,2.5252766666666667e-08,4.700894099353164e-10,1.554086937e-10,0.3305939049369013,2.4084905584236366e-08,2.642062774909697e-08
GCR_He_min_6,10000,109,3,1.4617e-07,2.2524548830109708e-09,4.25947889895e-10,0.189103849807466,1.405741402716122e-07,1.5176585972838777e-07
GCR_He_min_6,10000,110,3,1.9035733333333332e-10,1.5746461517856432e-11,8.300357326666667e-12,0.5271252412647813,1.5123779733863544e-10,2.294768693280312e-10
GCR_He_min_6,10000,113,3,1.61936e-09,1.709765492691907e-10,3.3606923763333334e-11,0.1965586737302878,1.1945964259233365e-09,2.0441235740766634e-09
GCR_He_min_6,10000,114,3,1.5259959999999999e-12,8.201220931714985e-13,7.066244666666666e-13,0.8616088659849114,-5.114646515557561e-13,3.563456651555756e-12
GCR_He_min_6,10000,115,3,1.3871933333333331e-09,1.8026157253650416e-10,4.2993969216666664e-11,0.2385087881553907,9.39362621188515e-10,1.8350240454781512e-09
GCR_He_min_6,10000,116,3,2.7322699999999997e-09,8.298232522652037e-11,4.3054094796666664e-11,0.5188345190272757,2.526113838824273e-09,2.9384261611757264e-09
GCR_He_min_6,10000,117,3,3.4412366666666665e-07,5.686581075948294e-09,5.881964329873333e-10,0.10343586508862809,3.29996276024962e-07,3.582510573083713e-07
GCR_He_min_6,10000,118,3,1.5294433333333336e-08,3.1867734989065847e-10,1.1119605579166668e-10,0.3489298998809272,1.4502731016872868e-08,1.6086135649793804e-08
GCR_He_min_6,10000,119,3,9.100320000000001e-08,1.6412807559951451e-09,3.0451538520866667e-10,0.1855352194293122,8.692570350729608e-08,9.508069649270394e-08
GCR_He_min_6,10000,120,3,1.1803913333333334e-10,4.5188004338024636e-11,7.621988393333332e-12,0.16867282600748998,5.776847598515089e-12,2.3030141906815159e-10
GCR_He_min_6,10000,121,3,1.2714266666666667e-10,2.35482116589208e-11,6.221214216666666e-12,0.26419051717287734,6.864094470473354e-11,1.856443886285998e-10
GCR_He_min_6,10000,122,3,6.87586e-10,1.8473421962376074e-11,1.8951565953333335e-11,1.0258828056832716,6.416917719803965e-10,7.334802280196034e-10
GCR_He_min_6,10000,123,3,2.665086666666667e-08,4.4754943116189337e-10,1.6315969683133336e-10,0.3645624046661186,2.5539002514717972e-08,2.7762730818615368e-08
GCR_He_min_6,10000,124,3,6.0381099999999995e-09,1.54967236537276e-10,7.886368835e-11,0.5089055603764996,5.653118973232223e-09,6.423101026767776e-09
GCR_He_min_6,10000,125,3,1.24629e-08,1.4474007738010931e-10,1.1346506776666666e-10,0.783922945326955,1.2103316695488973e-08,1.2822483304511027e-08
GCR_He_min_6,10000,126,3,2.71738e-10,1.2678743746917512e-11,1.9637779533333334e-11,1.5488742359121912,2.4023971247599703e-10,3.03236287524003e-10
GCR_He_min_6,10000,127,3,1.21846e-09,1.0215464306628463e-10,3.083318647e-11,0.30182853705429136,9.64673317072835e-10,1.472246682927165e-09
GCR_He_min_6,10000,128,3,1.3426363333333332e-10,3.297156638686329e-11,1.9312555966666665e-11,0.5857336512335453,5.235111117019185e-11,2.161761554964748e-10
GCR_He_min_6,10000,129,3,8.533896666666666e-10,2.830951557927714e-11,2.7782555636666666e-11,0.9813857661698664,7.830592554539543e-10,9.237200778793789e-10
GCR_He_min_6,10000,130,3,9.088703333333333e-10,4.7543892208498585e-11,3.3738066460000004e-11,0.7096193620843109,7.90755225347372e-10,1.0269854413192945e-09
GCR_He_min_6,10000,131,3,1.2417733333333335e-10,1.4293739690274668e-11,1.0641251993333332e-11,0.7444694127579183,8.86668496809616e-11,1.596878169857051e-10
GCR_He_min_6,10000,132,3,9.643430000000001e-11,3.909740275606553e-11,1.0714414633333333e-11,0.2740441532697747,-6.96871513084965e-13,1.93565471513085e-10
GCR_He_min_6,10000,133,3,1.1332930000000001e-10,1.548656898638301e-11,6.9801447900000004e-12,0.4507224806306344,7.485542495129933e-11,1.5180317504870068e-10
GCR_He_min_6,10000,134,3,7.092073333333333e-12,8.179796859539562e-13,1.0835199333333333e-12,1.3246293910950795,5.0599351458859045e-12,9.124211520780762e-12
GCR_He_min_6,10000,135,3,3.0880733333333334e-10,4.814345472993515e-12,2.0298024233333334e-11,4.21615447981389,2.968468709267089e-10,3.207677957399578e-10
GCR_He_min_6,10000,136,3,2.6380966666666667e-10,1.8800787226425756e-11,1.230512617e-11,0.6545005813748228,2.1710215261350692e-10,3.105171807198264e-10
GCR_He_min_6,10000,137,3,2.9595533333333335e-09,7.209179310665893e-11,5.6930631090000004e-11,0.7896964222511684,2.780452937211947e-09,3.13865372945472e-09
GCR_He_min_6,10000,138,3,1.0530266666666666e-08,1.1385224342687873e-10,1.0111552981666667e-10,0.8881294454387088,1.0247419188217984e-08,1.0813114145115348e-08
GCR_He_min_6,10000,140,3,4.1917666666666665e-13,9.029496863244005e-14,1.459100619e-14,0.16159268241617092,1.9485342607377268e-13,6.434999072595606e-13
GCR_He_min_6,10000,141,3,2.2748666666666664e-10,4.2837671229110163e-11,1.2015067420000001e-11,0.28047900540016313,1.2106340327661108e-10,3.339099300567222e-10
